Beam_I [mm4],Column_I [mm4],Bracing_A [mm2],Load_Lat [kN],Disp_lat [m]
38.92,104.5,238.0,40.0,0.006730554608705326
38.92,104.5,238.0,50.0,0.008411037026708092
38.92,104.5,254.0,10.0,0.0015834727940381749
38.92,104.5,254.0,20.0,0.0031582962970008476
38.92,104.5,254.0,30.0,0.004733119799963521
38.92,104.5,254.0,40.0,0.006307943302926194
38.92,104.5,254.0,50.0,0.007882766805888865
38.92,104.5,307.0,10.0,0.001312238499216461
38.92,104.5,307.0,20.0,0.0026157475171599926
38.92,104.5,307.0,30.0,0.003919256535103525
38.92,104.5,307.0,40.0,0.005222765553047058
38.92,104.5,307.0,50.0,0.006526274570990592
38.92,104.5,373.0,10.0,0.001082294062482757
38.92,104.5,373.0,20.0,0.002155759757792463
38.92,104.5,373.0,30.0,0.0032292254531021696
38.92,104.5,373.0,40.0,0.004302691148411875
38.92,104.5,373.0,50.0,0.0053761568437215804
38.92,104.5,325.0,10.0,0.0012402566833457568
38.92,104.5,325.0,20.0,0.0024717568127192086
38.92,104.5,325.0,30.0,0.0037032569420926624
38.92,104.5,325.0,40.0,0.004934757071466114
38.92,104.5,325.0,50.0,0.006166257200839566
38.92,136.7,137.0,10.0,0.0029234627783850027
38.92,136.7,137.0,20.0,0.0058384668927951135
38.92,136.7,137.0,30.0,0.008753471007205225
38.92,136.7,137.0,40.0,0.011668475121615339
38.92,136.7,137.0,50.0,0.014583479236025444
38.92,136.7,153.0,10.0,0.0026187185388726842
38.92,136.7,153.0,20.0,0.005228954782158061
38.92,136.7,153.0,30.0,0.007839191025443436
38.92,136.7,153.0,40.0,0.010449427268728809
38.92,136.7,153.0,50.0,0.013059663512014185
38.92,136.7,182.0,10.0,0.0022029607517712697
38.92,136.7,182.0,20.0,0.004397396604532066
38.92,136.7,182.0,30.0,0.006591832457292865
38.92,136.7,182.0,40.0,0.008786268310053661
38.92,136.7,182.0,50.0,0.010980704162814454
38.92,136.7,178.0,10.0,0.002252250789320401
38.92,136.7,178.0,20.0,0.004495982539265697
38.92,136.7,178.0,30.0,0.006739714289210993
38.92,136.7,178.0,40.0,0.00898344603915629
38.92,136.7,178.0,50.0,0.011227177789101586
38.92,136.7,198.0,10.0,0.0020257205289518345
38.92,136.7,198.0,20.0,0.004042892771324148
38.92,136.7,198.0,30.0,0.006060065013696462
38.92,136.7,198.0,40.0,0.008077237256068773
38.92,136.7,198.0,50.0,0.010094409498441087
38.92,136.7,238.0,10.0,0.001686906439029112
38.92,136.7,238.0,20.0,0.0033652064609408245
38.92,136.7,238.0,30.0,0.005043506482852538
38.92,136.7,238.0,40.0,0.0067218065047642515
38.92,136.7,238.0,50.0,0.008400106526675968
38.92,136.7,254.0,10.0,0.001581270688584861
38.92,136.7,254.0,20.0,0.0031539118357989467
38.92,136.7,254.0,30.0,0.004726552983013031
38.92,136.7,254.0,40.0,0.006299194130227115
38.92,136.7,254.0,50.0,0.0078718352774412
38.92,136.7,307.0,10.0,0.0013100324588498308
38.92,136.7,307.0,20.0,0.002611359264280626
38.92,136.7,307.0,30.0,0.003912686069711423
38.92,136.7,307.0,40.0,0.00521401287514222
38.92,136.7,307.0,50.0,0.006515339680573016
38.92,136.7,373.0,10.0,0.001080083138579083
38.92,136.7,373.0,20.0,0.002151366819399057
38.92,136.7,373.0,30.0,0.0032226505002190303
38.92,136.7,373.0,40.0,0.004293934181039006
38.92,136.7,373.0,50.0,0.00536521786185898
38.92,136.7,325.0,10.0,0.0012380493091811789
38.92,136.7,325.0,20.0,0.002467367277993523
38.92,136.7,325.0,30.0,0.0036966852468058677
38.92,136.7,325.0,40.0,0.0049260032156182125
38.92,136.7,325.0,50.0,0.006155321184430556
57.9,3.492,137.0,10.0,0.002992029681617493
57.9,3.492,137.0,20.0,0.005975295347692725
57.9,3.492,137.0,30.0,0.008958561013767956
57.9,3.492,137.0,40.0,0.011941826679843186
57.9,3.492,137.0,50.0,0.014925092345918418
57.9,3.492,153.0,10.0,0.0026873143299468052
57.9,3.492,153.0,20.0,0.005365805305954945
57.9,3.492,153.0,30.0,0.008044296281963084
57.9,3.492,153.0,40.0,0.010722787257971223
57.9,3.492,153.0,50.0,0.01340127823397936
57.9,3.492,182.0,10.0,0.0022716088829392773
57.9,3.492,182.0,20.0,0.004534287095698753
57.9,3.492,182.0,30.0,0.006796965308458231
57.9,3.492,182.0,40.0,0.009059643521217704
57.9,3.492,182.0,50.0,0.011322321733977177
57.9,3.492,178.0,10.0,0.0023208917022164246
57.9,3.492,178.0,20.0,0.00463286751873035
57.9,3.492,178.0,30.0,0.0069448433352442725
57.9,3.492,178.0,40.0,0.0092568191517582
57.9,3.492,178.0,50.0,0.011568794968272126
57.9,3.492,198.0,10.0,0.0020943975310855306
57.9,3.492,198.0,20.0,0.00417980531020228
57.9,3.492,198.0,30.0,0.0062652130893190265
57.9,3.492,198.0,40.0,0.008350620868435776
57.9,3.492,198.0,50.0,0.010436028647552525
57.9,3.492,238.0,10.0,0.0017556556130415627
57.9,3.492,238.0,20.0,0.0035021741560477527
57.9,3.492,238.0,30.0,0.005248692699053942
57.9,3.492,238.0,40.0,0.006995211242060132
57.9,3.492,238.0,50.0,0.008741729785066321
57.9,3.492,254.0,10.0,0.0016500487328255191
57.9,3.492,254.0,20.0,0.0032909016199587503
57.9,3.492,254.0,30.0,0.004931754507091981
57.9,3.492,254.0,40.0,0.006572607394225214
57.9,3.492,254.0,50.0,0.008213460281358448
57.9,3.492,307.0,10.0,0.0013789061585888626
57.9,3.492,307.0,20.0,0.002748422378041567
57.9,3.492,307.0,30.0,0.004117938597494271
57.9,3.492,307.0,40.0,0.005487454816946975
57.9,3.492,307.0,50.0,0.006856971036399675
57.9,3.492,373.0,10.0,0.0011490760357767223
57.9,3.492,373.0,20.0,0.0022885216769648713
57.9,3.492,373.0,30.0,0.003427967318153021
57.9,3.492,373.0,40.0,0.00456741295934117
57.9,3.492,373.0,50.0,0.00570685860052932
57.9,3.492,325.0,10.0,0.0013069555071623963
57.9,3.492,325.0,20.0,0.002604455361908071
57.9,3.492,325.0,30.0,0.0039019552166537465
57.9,3.492,325.0,40.0,0.00519945507139942
57.9,3.492,325.0,50.0,0.0064969549261450965
57.9,6.062,137.0,10.0,0.0029783596098721925
57.9,6.062,137.0,20.0,0.005948022106775968
57.9,6.062,137.0,30.0,0.008917684603679744
57.9,6.062,137.0,40.0,0.011887347100583518
57.9,6.062,137.0,50.0,0.014857009597487295
57.9,6.062,153.0,10.0,0.002673636457662297
57.9,6.062,153.0,20.0,0.005338524280053807
57.9,6.062,153.0,30.0,0.008003412102445318
57.9,6.062,153.0,40.0,0.01066829992483683
57.9,6.062,153.0,50.0,0.01333318774722834
57.9,6.062,182.0,10.0,0.002257916913771143
57.9,6.062,182.0,20.0,0.004506992019873056
57.9,6.062,182.0,30.0,0.006756067125974965
57.9,6.062,182.0,40.0,0.009005142232076878
57.9,6.062,182.0,50.0,0.01125421733817879
57.9,6.062,178.0,10.0,0.002307201674435014
57.9,6.062,178.0,20.0,0.004605574376553413
57.9,6.062,178.0,30.0,0.0069039470786718135
57.9,6.062,178.0,40.0,0.009202319780790212
57.9,6.062,178.0,50.0,0.011500692482908614
57.9,6.062,198.0,10.0,0.0020806978055329488
57.9,6.062,198.0,20.0,0.004152502512530569
57.9,6.062,198.0,30.0,0.006224307219528186
57.9,6.062,198.0,40.0,0.008296111926525802
57.9,6.062,198.0,50.0,0.01036791663352342
57.9,6.062,238.0,10.0,0.0017419365573829648
57.9,6.062,238.0,20.0,0.003474852136875595
57.9,6.062,238.0,30.0,0.0052077677163682255
57.9,6.062,238.0,40.0,0.006940683295860857
57.9,6.062,238.0,50.0,0.008673598875353487
57.9,6.062,254.0,10.0,0.0016363219681949175
57.9,6.062,254.0,20.0,0.0032635719431486424
57.9,6.062,254.0,30.0,0.004890821918102368
57.9,6.062,254.0,40.0,0.006518071893056092
57.9,6.062,254.0,50.0,0.008145321868009817
57.9,6.062,307.0,10.0,0.0013651539461628994
57.9,6.062,307.0,20.0,0.002721067451577287
57.9,6.062,307.0,30.0,0.004076980956991675
57.9,6.062,307.0,40.0,0.005432894462406064
57.9,6.062,307.0,50.0,0.00678880796782045
57.9,6.062,373.0,10.0,0.001135292310775445
57.9,6.062,373.0,20.0,0.0022611355381078105
57.9,6.062,373.0,30.0,0.0033869787654401753
57.9,6.062,373.0,40.0,0.004512821992772542
57.9,6.062,373.0,50.0,0.005638665220104908
57.9,6.062,325.0,10.0,0.0012931946815497584
57.9,6.062,325.0,20.0,0.00257709189857243
57.9,6.062,325.0,30.0,0.0038609891155951016
57.9,6.062,325.0,40.0,0.005144886332617772
57.9,6.062,325.0,50.0,0.006428783549640445
57.9,10.33,137.0,10.0,0.002964657849514763
57.9,10.33,137.0,20.0,0.005920685603028133
57.9,10.33,137.0,30.0,0.008876713356541503
57.9,10.33,137.0,40.0,0.011832741110054867
57.9,10.33,137.0,50.0,0.014788768863568237
57.9,10.33,153.0,10.0,0.002659926869579936
57.9,10.33,153.0,20.0,0.0053111799539515775
57.9,10.33,153.0,30.0,0.00796243303832322
57.9,10.33,153.0,40.0,0.010613686122694865
57.9,10.33,153.0,50.0,0.01326493920706651
57.9,10.33,182.0,10.0,0.0022441931822474903
57.9,10.33,182.0,20.0,0.004479633583719874
57.9,10.33,182.0,30.0,0.006715073985192259
57.9,10.33,182.0,40.0,0.008950514386664646
57.9,10.33,182.0,50.0,0.01118595478813703
57.9,10.33,178.0,10.0,0.002293479890555905
57.9,10.33,178.0,20.0,0.004578217881876248
57.9,10.33,178.0,30.0,0.006862955873196591
57.9,10.33,178.0,40.0,0.009147693864516934
57.9,10.33,178.0,50.0,0.011432431855837278
57.9,10.33,198.0,10.0,0.0020669662930036348
57.9,10.33,198.0,20.0,0.004125136324411645
57.9,10.33,198.0,30.0,0.0061833063558196545
57.9,10.33,198.0,40.0,0.008241476387227664
57.9,10.33,198.0,50.0,0.010299646418635674
57.9,10.33,238.0,10.0,0.0017281856553350598
57.9,10.33,238.0,20.0,0.003447466658351739
57.9,10.33,238.0,30.0,0.0051667476613684185
57.9,10.33,238.0,40.0,0.006886028664385096
57.9,10.33,238.0,50.0,0.008605309667401778
57.9,10.33,254.0,10.0,0.0016225633340129517
57.9,10.33,254.0,20.0,0.003236178781308549
57.9,10.33,254.0,30.0,0.004849794228604147
57.9,10.33,254.0,40.0,0.006463409675899745
57.9,10.33,254.0,50.0,0.008077025123195344
57.9,10.33,307.0,10.0,0.0013513697889737527
57.9,10.33,307.0,20.0,0.0026936489601335394
57.9,10.33,307.0,30.0,0.004035928131293327
57.9,10.33,307.0,40.0,0.005378207302453116
57.9,10.33,307.0,50.0,0.006720486473612903
57.9,10.33,373.0,10.0,0.00112147654929018
57.9,10.33,373.0,20.0,0.002233685741952283
57.9,10.33,373.0,30.0,0.003345894934614386
57.9,10.33,373.0,40.0,0.004458104127276489
57.9,10.33,373.0,50.0,0.0055703133199385925
57.9,10.33,325.0,10.0,0.0012794018859991897
57.9,10.33,325.0,20.0,0.0025496648444412145
57.9,10.33,325.0,30.0,0.0038199278028832402
57.9,10.33,325.0,40.0,0.005090190761325266
57.9,10.33,325.0,50.0,0.006360453719767291
57.9,16.73,137.0,10.0,0.00295383404464167
57.9,16.73,137.0,20.0,0.005899090817900801
57.9,16.73,137.0,30.0,0.008844347591159934
57.9,16.73,137.0,40.0,0.011789604364419067
57.9,16.73,137.0,50.0,0.014734861137678195
57.9,16.73,153.0,10.0,0.0026490968702898208
57.9,16.73,153.0,20.0,0.005289578962741687
57.9,16.73,153.0,30.0,0.007930061055193553
57.9,16.73,153.0,40.0,0.010570543147645424
57.9,16.73,153.0,50.0,0.013211025240097287
57.9,16.73,182.0,10.0,0.0022333519942536167
57.9,16.73,182.0,20.0,0.004458021408441765
57.9,16.73,182.0,30.0,0.006682690822629912
57.9,16.73,182.0,40.0,0.00890736023681806
57.9,16.73,182.0,50.0,0.011132029651006212
57.9,16.73,178.0,10.0,0.002282640243093144
57.9,16.73,178.0,20.0,0.004556607244809237
57.9,16.73,178.0,30.0,0.006830574246525329
57.9,16.73,178.0,40.0,0.009104541248241421
57.9,16.73,178.0,50.0,0.011378508249957519
57.9,16.73,198.0,10.0,0.0020561189510431535
57.9,16.73,198.0,20.0,0.004103518009061313
57.9,16.73,198.0,30.0,0.006150917067079473
57.9,16.73,198.0,40.0,0.008198316125097629
57.9,16.73,198.0,50.0,0.010245715183115789
57.9,16.73,238.0,10.0,0.0017173229814498327
57.9,16.73,238.0,20.0,0.0034258330731918264
57.9,16.73,238.0,30.0,0.005134343164933822
57.9,16.73,238.0,40.0,0.006842853256675814
57.9,16.73,238.0,50.0,0.00855136334841781
57.9,16.73,254.0,10.0,0.0016116945470071432
57.9,16.73,254.0,20.0,0.0032145391170722336
57.9,16.73,254.0,30.0,0.0048173836871373285
57.9,16.73,254.0,40.0,0.006420228257202421
57.9,16.73,254.0,50.0,0.00802307282726751
57.9,16.73,307.0,10.0,0.0013404808256074641
57.9,16.73,307.0,20.0,0.0026719892628318583
57.9,16.73,307.0,30.0,0.004003497700056252
57.9,16.73,307.0,40.0,0.005335006137280647
57.9,16.73,307.0,50.0,0.006666514574505041
57.9,16.73,373.0,10.0,0.0011105626054150194
57.9,16.73,373.0,20.0,0.002212001296948956
57.9,16.73,373.0,30.0,0.0033134399884828932
57.9,16.73,373.0,40.0,0.004414878680016832
57.9,16.73,373.0,50.0,0.005516317371550768
57.9,16.73,325.0,10.0,0.0012685060944761435
57.9,16.73,325.0,20.0,0.0025279983770042217
57.9,16.73,325.0,30.0,0.0037874906595323013
57.9,16.73,325.0,40.0,0.0050469829420603796
57.9,16.73,325.0,50.0,0.006306475224588458
57.9,25.1,137.0,10.0,0.0029472103675202213
57.9,25.1,137.0,20.0,0.005885875547016763
57.9,25.1,137.0,30.0,0.008824540726513307
57.9,25.1,137.0,40.0,0.011763205906009853
57.9,25.1,137.0,50.0,0.01470187108550639
57.9,25.1,153.0,10.0,0.002642469383932295
57.9,25.1,153.0,20.0,0.005276359846123795
57.9,25.1,153.0,30.0,0.007910250308315296
57.9,25.1,153.0,40.0,0.010544140770506794
57.9,25.1,153.0,50.0,0.0131780312326983
57.9,25.1,182.0,10.0,0.002226717634403422
57.9,25.1,182.0,20.0,0.004444795379954077
57.9,25.1,182.0,30.0,0.006662873125504734
57.9,25.1,182.0,40.0,0.008880950871055391
57.9,25.1,182.0,50.0,0.011099028616606043
57.9,25.1,178.0,10.0,0.0022760068291854366
57.9,25.1,178.0,20.0,0.0045433821657685555
57.9,25.1,178.0,30.0,0.006810757502351673
57.9,25.1,178.0,40.0,0.009078132838934792
57.9,25.1,178.0,50.0,0.01134550817551791
57.9,25.1,198.0,10.0,0.00204948081359918
57.9,25.1,198.0,20.0,0.004090288193787671
57.9,25.1,198.0,30.0,0.00613109557397616
57.9,25.1,198.0,40.0,0.008171902954164647
57.9,25.1,198.0,50.0,0.010212710334353137
57.9,25.1,238.0,10.0,0.0017106754390053985
57.9,25.1,238.0,20.0,0.0034125938578154166
57.9,25.1,238.0,30.0,0.005114512276625431
57.9,25.1,238.0,40.0,0.0068164306954354515
57.9,25.1,238.0,50.0,0.00851834911424547
57.9,25.1,254.0,10.0,0.0016050432565741667
57.9,25.1,254.0,20.0,0.003201296164692017
57.9,25.1,254.0,30.0,0.004797549072809869
57.9,25.1,254.0,40.0,0.006393801980927719
57.9,25.1,254.0,50.0,0.00799005488904557
57.9,25.1,307.0,10.0,0.0013338171703654903
57.9,25.1,307.0,20.0,0.0026587340103000068
57.9,25.1,307.0,30.0,0.0039836508502345234
57.9,25.1,307.0,40.0,0.005308567690169039
57.9,25.1,307.0,50.0,0.006633484530103556
57.9,25.1,373.0,10.0,0.0011038836488420807
57.9,25.1,373.0,20.0,0.0021987308707613366
57.9,25.1,373.0,30.0,0.003293578092680591
57.9,25.1,373.0,40.0,0.004388425314599847
57.9,25.1,373.0,50.0,0.0054832725365191026
57.9,25.1,325.0,10.0,0.0012618382561140305
57.9,25.1,325.0,20.0,0.002514738971594957
57.9,25.1,325.0,30.0,0.0037676396870758846
57.9,25.1,325.0,40.0,0.005020540402556811
57.9,25.1,325.0,50.0,0.006273441118037739
57.9,36.92,137.0,10.0,0.0029408967715633125
57.9,36.92,137.0,20.0,0.005873279005873309
57.9,36.92,137.0,30.0,0.008805661240183307
57.9,36.92,137.0,40.0,0.011738043474493302
57.9,36.92,137.0,50.0,0.014670425708803302
57.9,36.92,153.0,10.0,0.0026361521643270677
57.9,36.92,153.0,20.0,0.005263759646174552
57.9,36.92,153.0,30.0,0.007891367128022037
57.9,36.92,153.0,40.0,0.010518974609869523
57.9,36.92,153.0,50.0,0.013146582091717006
57.9,36.92,182.0,10.0,0.0022203938721340067
57.9,36.92,182.0,20.0,0.004432188598788399
57.9,36.92,182.0,30.0,0.006643983325442792
57.9,36.92,182.0,40.0,0.008855778052097186
57.9,36.92,182.0,50.0,0.011067572778751578
57.9,36.92,178.0,10.0,0.0022696839675507294
57.9,36.92,178.0,20.0,0.004530776288883609
57.9,36.92,178.0,30.0,0.006791868610216489
57.9,36.92,178.0,40.0,0.009052960931549366
57.9,36.92,178.0,50.0,0.011314053252882244
57.9,36.92,198.0,10.0,0.002043153454168916
57.9,36.92,198.0,20.0,0.004077677805501435
57.9,36.92,198.0,30.0,0.006112202156833955
57.9,36.92,198.0,40.0,0.008146726508166474
57.9,36.92,198.0,50.0,0.010181250859498994
57.9,36.92,238.0,10.0,0.0017043391214143905
57.9,36.92,238.0,20.0,0.003399974513773523
57.9,36.92,238.0,30.0,0.005095609906132658
57.9,36.92,238.0,40.0,0.0067912452984917925
57.9,36.92,238.0,50.0,0.008486880690850924
57.9,36.92,254.0,10.0,0.0015987033684635287
57.9,36.92,254.0,20.0,0.0031886732601121895
57.9,36.92,254.0,30.0,0.004778643151760851
57.9,36.92,254.0,40.0,0.006368613043409512
57.9,36.92,254.0,50.0,0.007958582935058172
57.9,36.92,307.0,10.0,0.001327465501589562
57.9,36.92,307.0,20.0,0.0026460993868527268
57.9,36.92,307.0,30.0,0.003964733272115892
57.9,36.92,307.0,40.0,0.005283367157379057
57.9,36.92,307.0,50.0,0.006602001042642224
57.9,36.92,373.0,10.0,0.0010975174000184189
57.9,36.92,373.0,20.0,0.0021860817924847903
57.9,36.92,373.0,30.0,0.003274646184951161
57.9,36.92,373.0,40.0,0.0043632105774175315
57.9,36.92,373.0,50.0,0.0054517749698839045
57.9,36.92,325.0,10.0,0.0012554826015322342
57.9,36.92,325.0,20.0,0.002502100391801316
57.9,36.92,325.0,30.0,0.0037487181820703955
57.9,36.92,325.0,40.0,0.004995335972339475
57.9,36.92,325.0,50.0,0.006241953762608557
57.9,54.1,137.0,10.0,0.0029354620406385704
57.9,54.1,137.0,20.0,0.005862435934163873
57.9,54.1,137.0,30.0,0.008789409827689176
57.9,54.1,137.0,40.0,0.011716383721214477
57.9,54.1,137.0,50.0,0.01464335761473978
57.9,54.1,153.0,10.0,0.0026307143238846627
57.9,54.1,153.0,20.0,0.005252913432041738
57.9,54.1,153.0,30.0,0.007875112540198813
57.9,54.1,153.0,40.0,0.010497311648355887
57.9,54.1,153.0,50.0,0.013119510756512964
57.9,54.1,182.0,10.0,0.0022149504127358536
57.9,54.1,182.0,20.0,0.004421336726749821
57.9,54.1,182.0,30.0,0.0066277230407637885
57.9,54.1,182.0,40.0,0.008834109354777754
57.9,54.1,182.0,50.0,0.011040495668791724
57.9,54.1,178.0,10.0,0.0022642412818860815
57.9,54.1,178.0,20.0,0.004519925194508768
57.9,54.1,178.0,30.0,0.006775609107131453
57.9,54.1,178.0,40.0,0.00903129301975414
57.9,54.1,178.0,50.0,0.01128697693237682
57.9,54.1,198.0,10.0,0.002037706903881436
57.9,54.1,198.0,20.0,0.004066822830998928
57.9,54.1,198.0,30.0,0.006095938758116419
57.9,54.1,198.0,40.0,0.008125054685233913
57.9,54.1,198.0,50.0,0.010154170612351401
57.9,54.1,238.0,10.0,0.0016988848710403285
57.9,54.1,238.0,20.0,0.0033891118355514525
57.9,54.1,238.0,30.0,0.005079338800062576
57.9,54.1,238.0,40.0,0.0067695657645737
57.9,54.1,238.0,50.0,0.00845979272908482
57.9,54.1,254.0,10.0,0.0015932460483328247
57.9,54.1,254.0,20.0,0.00317780751928956
57.9,54.1,254.0,30.0,0.004762368990246295
57.9,54.1,254.0,40.0,0.006346930461203029
57.9,54.1,254.0,50.0,0.007931491932159761
57.9,54.1,307.0,10.0,0.0013219980515703194
57.9,54.1,307.0,20.0,0.002635223567948228
57.9,54.1,307.0,30.0,0.003948449084326136
57.9,54.1,307.0,40.0,0.005261674600704045
57.9,54.1,307.0,50.0,0.0065749001170819525
57.9,54.1,373.0,10.0,0.001092037411327631
57.9,54.1,373.0,20.0,0.002175193547062398
57.9,54.1,373.0,30.0,0.0032583496827971654
57.9,54.1,373.0,40.0,0.004341505818531933
57.9,54.1,373.0,50.0,0.005424661954266699
57.9,54.1,325.0,10.0,0.0012500117238979553
57.9,54.1,325.0,20.0,0.0024912211712329064
57.9,54.1,325.0,30.0,0.003732430618567856
57.9,54.1,325.0,40.0,0.004973640065902805
57.9,54.1,325.0,50.0,0.006214849513237754
57.9,77.63,137.0,10.0,0.0029309394358573416
57.9,77.63,137.0,20.0,0.005853412776296949
57.9,77.63,137.0,30.0,0.008775886116736555
57.9,77.63,137.0,40.0,0.01169835945717616
57.9,77.63,137.0,50.0,0.014620832797615765
57.9,77.63,153.0,10.0,0.0026261891558237616
57.9,77.63,153.0,20.0,0.005243887698079296
57.9,77.63,153.0,30.0,0.007861586240334829
57.9,77.63,153.0,40.0,0.010479284782590368
57.9,77.63,153.0,50.0,0.013096983324845898
57.9,77.63,182.0,10.0,0.0022104206041938784
57.9,77.63,182.0,20.0,0.004412306339083968
57.9,77.63,182.0,30.0,0.00661419207397406
57.9,77.63,182.0,40.0,0.008816077808864151
57.9,77.63,182.0,50.0,0.011017963543754242
57.9,77.63,178.0,10.0,0.002259712112861989
57.9,77.63,178.0,20.0,0.0045108954473774545
57.9,77.63,178.0,30.0,0.0067620787818929206
57.9,77.63,178.0,40.0,0.009013262116408384
57.9,77.63,178.0,50.0,0.011264445450923852
57.9,77.63,198.0,10.0,0.0020331745392994033
57.9,77.63,198.0,20.0,0.004057789885806045
57.9,77.63,198.0,30.0,0.006082405232312682
57.9,77.63,198.0,40.0,0.008107020578819322
57.9,77.63,198.0,50.0,0.010131635925325958
57.9,77.63,238.0,10.0,0.0016943461318581023
57.9,77.63,238.0,20.0,0.0033800725292377023
57.9,77.63,238.0,30.0,0.005065798926617307
57.9,77.63,238.0,40.0,0.006751525323996906
57.9,77.63,238.0,50.0,0.008437251721376503
57.9,77.63,254.0,10.0,0.0015887047658101592
57.9,77.63,254.0,20.0,0.0031687656813575485
57.9,77.63,254.0,30.0,0.004748826596904938
57.9,77.63,254.0,40.0,0.006328887512452327
57.9,77.63,254.0,50.0,0.007908948427999713
57.9,77.63,307.0,10.0,0.0013174483709518323
57.9,77.63,307.0,20.0,0.0026261733929993677
57.9,77.63,307.0,30.0,0.003934898415046905
57.9,77.63,307.0,40.0,0.005243623437094441
57.9,77.63,307.0,50.0,0.0065523484591419765
57.9,77.63,373.0,10.0,0.0010874773282221685
57.9,77.63,373.0,20.0,0.0021661330852934843
57.9,77.63,373.0,30.0,0.003244788842364801
57.9,77.63,373.0,40.0,0.004323444599436115
57.9,77.63,373.0,50.0,0.005402100356507433
57.9,77.63,325.0,10.0,0.0012454592002687065
57.9,77.63,325.0,20.0,0.0024821681808842584
57.9,77.63,325.0,30.0,0.0037188771614998103
57.9,77.63,325.0,40.0,0.0049555861421153626
57.9,77.63,325.0,50.0,0.006192295122730915
57.9,104.5,137.0,10.0,0.0029282707044961565
57.9,104.5,137.0,20.0,0.0058480882601187134
57.9,104.5,137.0,30.0,0.008767905815741273
57.9,104.5,137.0,40.0,0.011687723371363831
57.9,104.5,137.0,50.0,0.014607540926986386
57.9,104.5,153.0,10.0,0.0026235189228960274
57.9,104.5,153.0,20.0,0.005238561667544519
57.9,104.5,153.0,30.0,0.007853604412193009
57.9,104.5,153.0,40.0,0.010468647156841501
